instance,status,solver_time,lb_time,lb,ub
./KPCG_instances/R1/BPPC_2_0_1.txt_0.1,feasible,0.00039366,0.000120427,492,500
./KPCG_instances/R1/BPPC_4_0_10.txt_0.1,feasible,0.00188001,0.000341681,669,675
./KPCG_instances/R1/BPPC_6_0_10.txt_0.1,feasible,0.0328416,0.0319113,317,349
./KPCG_instances/R1/BPPC_1_0_1.txt_0.1,feasible,0.000117268,2.4795e-05,402,405
./KPCG_instances/R1/BPPC_5_0_10.txt_0.1,feasible,0.000315838,3.9821e-05,293,322
./sparse_rand/test_1000_1000_r0.01-6.dat,feasible,30.0226,9.64233,1290,8781
./sparse_rand/test_1000_2000_r0.01-0.dat,feasible,30.0308,2.39867,1089,11417
./sparse_rand/test_500_2000_r0.01-3.dat,feasible,30.0225,21.164,1200,7995
./sparse_rand/test_1000_1000_r0.01-0.dat,feasible,30.0287,24.5229,1262,8114
./sparse_rand/test_1000_2000_r0.01-6.dat,feasible,30.0248,7.61538,1173,12935
./sparse_rand/test_500_2000_r0.01-6.dat,feasible,30.0275,10.0316,1070,7708
./sparse_rand/test_500_2000_r0.01-8.dat,feasible,30.0266,10.4064,1240,9404
./sparse_rand/test_1000_1000_r0.01-1.dat,feasible,30.0296,17.2291,1060,8118
./sparse_rand/test_1000_2000_r0.01-1.dat,feasible,30.0343,10.2956,1192,11688
./sparse_rand/test_1000_2000_r0.01-3.dat,feasible,30.0252,25.2606,1305,11250
./sparse_rand/test_500_1000_r0.01-5.dat,feasible,30.0197,21.5946,1166,5782
./sparse_rand/test_1000_2000_r0.01-2.dat,feasible,30.0342,10.0578,1026,11440
./sparse_rand/test_500_2000_r0.01-5.dat,feasible,30.0244,7.84152,1003,7656
./sparse_rand/test_500_1000_r0.01-7.dat,feasible,30.0301,8.64947,1248,6169
./sparse_rand/test_1000_1000_r0.01-3.dat,feasible,30.0284,26.3162,1211,8541
./sparse_rand/test_1000_2000_r0.01-8.dat,feasible,30.0381,9.19868,1251,11610
./sparse_rand/test_500_1000_r0.01-6.dat,feasible,30.0168,20.2607,1090,5521
./sparse_rand/test_1000_1000_r0.01-9.dat,feasible,30.03,13.1159,1159,8226
./sparse_rand/test_500_2000_r0.01-9.dat,feasible,30.0245,22.9898,1168,8101
./sparse_rand/test_1000_1000_r0.01-7.dat,feasible,30.0351,10.0281,1271,8505
./sparse_rand/test_1000_1000_r0.01-2.dat,feasible,30.0262,28.8695,1208,7716
./sparse_rand/test_500_2000_r0.01-1.dat,feasible,30.0254,9.07455,1306,8413
./sparse_rand/test_1000_2000_r0.01-4.dat,feasible,30.0306,28.8601,1155,10829
./sparse_rand/test_1000_1000_r0.01-8.dat,feasible,30.026,25.1286,1249,8038
./sparse_rand/test_500_1000_r0.01-3.dat,feasible,30.0235,12.3587,1346,5779
./sparse_rand/test_1000_1000_r0.01-5.dat,feasible,30.0244,27.5918,1330,7740
./sparse_rand/test_500_1000_r0.01-9.dat,feasible,30.0251,25.4581,1039,5397
./sparse_rand/test_500_2000_r0.01-4.dat,feasible,30.0289,8.62965,1153,7730
./sparse_rand/test_500_2000_r0.01-7.dat,feasible,30.0218,23.0012,1154,7686
./sparse_rand/test_500_2000_r0.01-2.dat,feasible,30.024,22.4456,1227,8396
./sparse_rand/test_1000_2000_r0.01-7.dat,feasible,30.0309,24.1422,1234,11165
./sparse_rand/test_500_1000_r0.01-0.dat,feasible,30.0201,16.4212,1582,5277
./sparse_rand/test_1000_2000_r0.01-5.dat,feasible,30.0281,17.9291,1153,11454
./sparse_rand/test_500_2000_r0.01-0.dat,feasible,30.0248,16.7254,1207,7870
./sparse_rand/test_500_1000_r0.01-2.dat,feasible,30.0185,27.3849,1126,5251
./sparse_rand/test_500_1000_r0.01-8.dat,feasible,30.0191,26.9871,1222,5800
./sparse_rand/test_1000_2000_r0.01-9.dat,feasible,30.0301,25.3602,1228,11492
./sparse_rand/test_500_1000_r0.01-1.dat,feasible,30.0247,10.0109,1062,5457
./sparse_rand/test_1000_1000_r0.01-4.dat,feasible,30.0268,24.3427,1263,8726
./sparse_rand/test_500_1000_r0.01-4.dat,feasible,30.0228,22.494,1191,5332
./sparse_corr/test_1000_1000_r0.01-6.dat,feasible,30.0285,18.642,184,2387
./sparse_corr/test_1000_2000_r0.01-0.dat,feasible,30.0289,12.4316,182,3956
./sparse_corr/test_500_2000_r0.01-3.dat,feasible,30.0286,9.55578,205,3398
./sparse_corr/test_1000_1000_r0.01-0.dat,feasible,30.0286,10.2607,192,2352
./sparse_corr/test_1000_2000_r0.01-6.dat,feasible,30.0228,26.4638,184,3935
./sparse_corr/test_500_2000_r0.01-6.dat,feasible,30.0264,9.55208,223,3404
./sparse_corr/test_500_2000_r0.01-8.dat,feasible,30.0251,11.6436,198,3330
./sparse_corr/test_1000_1000_r0.01-1.dat,feasible,30.0217,15.0393,176,2315
./sparse_corr/test_1000_2000_r0.01-1.dat,feasible,30.0348,14.5317,182,3974
./sparse_corr/test_1000_2000_r0.01-3.dat,feasible,30.0253,27.6622,194,4005
./sparse_corr/test_500_1000_r0.01-5.dat,feasible,30.0309,21.454,193,1997
./sparse_corr/test_1000_2000_r0.01-2.dat,feasible,30.028,12.2266,183,3906
./sparse_corr/test_500_2000_r0.01-5.dat,feasible,30.0227,27.9458,232,3415
./sparse_corr/test_500_1000_r0.01-7.dat,feasible,30.0257,8.3614,237,1927
./sparse_corr/test_1000_1000_r0.01-3.dat,feasible,30.0326,11.3426,192,2430
./sparse_corr/test_1000_2000_r0.01-8.dat,feasible,30.0247,5.10828,181,3957
./sparse_corr/test_500_1000_r0.01-6.dat,feasible,30.0206,26.08,198,1989
./sparse_corr/test_1000_1000_r0.01-9.dat,feasible,30.0213,2.22204,181,2330
