instance,status,solver_time,lb_time,lb,ub
./KPCG_instances/C10/BPPC_6_0_1.txt_0.1,feasible,30.112,0.366777,10305,10359
./KPCG_instances/C10/BPPC_7_0_1.txt_0.1,feasible,30.0362,10.4361,10356,10391
./KPCG_instances/C10/BPPC_7_0_10.txt_0.1,feasible,30.0369,0.152521,10360,10383
./KPCG_instances/C10/BPPC_2_0_1.txt_0.1,feasible,30.0341,14.3408,1857,1942
./KPCG_instances/C10/BPPC_4_0_10.txt_0.1,feasible,30.0173,6.56072,1979,2155
./KPCG_instances/C10/BPPC_6_0_10.txt_0.1,feasible,30.0946,17.6493,10302,10355
./KPCG_instances/C10/BPPC_1_0_1.txt_0.1,feasible,30.095,0.002047,1800,1848
./KPCG_instances/C10/BPPC_5_0_10.txt_0.1,feasible,30.2666,5.5754,8230,10293
./KPCG_instances/R10/BPPC_5_0_1.txt_0.1,optimal,3.34392,8.1224e-05,1402,1402
./KPCG_instances/R10/BPPC_3_0_1.txt_0.1,feasible,30.0176,1.05678,3030,3690
./KPCG_instances/R10/BPPC_1_0_10.txt_0.1,feasible,30.0808,5.89499,1842,2037
./KPCG_instances/R10/BPPC_8_0_1.txt_0.1,feasible,30.0233,0.789744,2966,3263
./KPCG_instances/R10/BPPC_3_0_10.txt_0.1,feasible,30.0224,2.14821,2793,3468
./KPCG_instances/R10/BPPC_2_0_10.txt_0.1,feasible,30.0307,0.000162052,2589,2988
./KPCG_instances/R10/BPPC_4_0_1.txt_0.1,feasible,30.0145,1.23708,3334,4468
./KPCG_instances/R10/BPPC_8_0_10.txt_0.1,feasible,30.0226,1.86379,3006,3225
./KPCG_instances/R10/BPPC_6_0_1.txt_0.1,feasible,30.0765,3.47468,1928,2116
./KPCG_instances/R10/BPPC_7_0_1.txt_0.1,feasible,30.0308,9.74557,2437,2633
./KPCG_instances/R10/BPPC_7_0_10.txt_0.1,feasible,30.0257,13.5117,2556,2807
./KPCG_instances/R10/BPPC_2_0_1.txt_0.1,feasible,30.0412,0.0224049,2479,2840
./KPCG_instances/R10/BPPC_4_0_10.txt_0.1,feasible,30.0158,4.72661,3490,4690
./KPCG_instances/R10/BPPC_6_0_10.txt_0.1,feasible,30.098,15.9994,1949,2147
./KPCG_instances/R10/BPPC_1_0_1.txt_0.1,optimal,21.1803,0.0259795,1902,1902
./KPCG_instances/R10/BPPC_5_0_10.txt_0.1,optimal,11.7086,0.128745,1427,1427
./KPCG_instances/R1/BPPC_5_0_1.txt_0.1,optimal,0.00172012,0.0001793,294,294
./KPCG_instances/R1/BPPC_3_0_1.txt_0.1,optimal,0.00395434,0.000571825,635,635
./KPCG_instances/R1/BPPC_1_0_10.txt_0.1,optimal,0.000337664,2.9667e-05,529,529
./KPCG_instances/R1/BPPC_8_0_1.txt_0.1,optimal,22.2181,4.58607,323,323
./KPCG_instances/R1/BPPC_3_0_10.txt_0.1,optimal,0.0525863,0.00153117,574,574
./KPCG_instances/R1/BPPC_2_0_10.txt_0.1,optimal,0.00132661,8.706e-05,570,570
./KPCG_instances/R1/BPPC_4_0_1.txt_0.1,optimal,0.0601472,0.00162273,657,657
./KPCG_instances/R1/BPPC_8_0_10.txt_0.1,feasible,30.0096,17.1979,299,318
./KPCG_instances/R1/BPPC_6_0_1.txt_0.1,optimal,0.0235287,0.00082877,300,300
./KPCG_instances/R1/BPPC_7_0_1.txt_0.1,optimal,0.978371,0.00357788,300,300
./KPCG_instances/R1/BPPC_7_0_10.txt_0.1,optimal,2.79817,0.669955,298,298
./KPCG_instances/R1/BPPC_2_0_1.txt_0.1,optimal,0.000755478,0.000437031,492,492
